Country Name,Country Code,2018,2019,2020,2021,2022,2023
North Macedonia,MKD,99.8,100.0,100.0,100.0,,
Northern Mariana Islands,MNP,100.0,100.0,100.0,100.0,,
Norway,NOR,100.0,100.0,100.0,100.0,,
Not classified,,,,,,,
OECD members,OED,99.8985600021283,99.9417041579627,99.9340746792097,99.9999664807015,,
Oman,OMN,100.0,100.0,100.0,100.0,,
Other small states,OSS,76.7381651847628,77.5806029869783,78.3031071810845,79.4317137857328,,
Pacific island small states,PSS,82.9409682652389,84.586390264391,86.4295282485359,85.8698068779362,,
Pakistan,PAK,93.3974914550781,93.9,94.4852828979492,94.9228591918945,,
Palau,PLW,100.0,100.0,100.0,100.0,,
Panama,PAN,93.8,93.9,95.3360137939453,95.251082548876,,
Papua New Guinea,PNG,16.6,23.6,20.4961185455322,20.9166011810303,,
Paraguay,PRY,99.6,99.7,99.7,100.0,,
Peru,PER,95.2,95.551360223182,96.2,95.6,,
Philippines,PHL,94.189826965332,95.2904739379883,96.3902893066406,97.4899749755859,,
Poland,POL,100.0,100.0,100.0,100.0,,
Portugal,PRT,100.0,100.0,100.0,100.0,,
Post-demographic dividend,PST,99.9822810174663,99.9929230772724,99.9974571570541,99.998768058668,,
Pre-demographic dividend,PRE,47.0815597347205,47.5750561263581,48.3825862808549,50.5270527024391,,
Puerto Rico,PRI,100.0,100.0,100.0,100.0,,
Qatar,QAT,100.0,100.0,100.0,100.0,,
Romania,ROU,99.8226547241211,100.0,99.9952163696289,100.0,,
Russian Federation,RUS,100.0,99.7779693603516,99.8977813720703,100.0,,
Rwanda,RWA,37.9568328857422,46.6,45.1901092529297,48.7004356384277,,
Samoa,WSM,99.8192749023438,99.2,100.0,98.3,,
San Marino,SMR,100.0,100.0,100.0,100.0,,
Sao Tome and Principe,STP,71.0,75.1229476928711,76.813606262207,78.4511108398438,,
Saudi Arabia,SAU,99.89,99.99,99.99,100.0,,
Senegal,SEN,66.0,70.4,64.3,67.975341796875,,
Serbia,SRB,99.9919052124023,99.8,100.0,100.0,,
Seychelles,SYC,100.0,100.0,100.0,100.0,,
Sierra Leone,SLE,26.1,22.7,26.3106842041016,27.4940490722656,,
Singapore,SGP,100.0,100.0,100.0,100.0,,
Sint Maarten (Dutch part),SXM,100.0,100.0,100.0,100.0,,
Slovak Republic,SVK,100.0,100.0,100.0,100.0,,
Slovenia,SVN,100.0,100.0,100.0,100.0,,
Small states,SST,80.8243125668737,81.6216512223259,82.369255441152,83.229217264666,,
Solomon Islands,SLB,65.7860870361328,69.3951644897461,72.8979263305664,76.347526550293,,
Somalia,SOM,50.7300186157227,49.2,49.8635635375977,49.3240242004395,,
South Africa,ZAF,84.7,85.0,90.0,89.3,,
South Asia,SAS,94.6197220693194,95.3123071601405,96.1949614877889,98.7680724274461,,
South Asia (IDA & IBRD),TSA,94.6197220693194,95.3123071601405,96.1949614877889,98.7680724274461,,
South Sudan,SSD,6.28616857528687,6.77396583557129,7.2609338760376,7.74776268005371,,
Spain,ESP,100.0,100.0,100.0,100.0,,
Sri Lanka,LKA,99.585578918457,99.7613525390625,99.9740982055664,100.0,,
St. Kitts and Nevis,KNA,100.0,100.0,100.0,100.0,,
St. Lucia,LCA,99.9905014038086,100.0,100.0,100.0,,
St. Martin (French part),MAF,100.0,100.0,100.0,100.0,,
St. Vincent and the Grenadines,VCT,100.0,100.0,100.0,100.0,,
Sub-Saharan Africa,SSF,46.3447394576434,47.1325208509251,48.4818374456068,50.5814838112373,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,46.3447394576434,47.132520850925,48.4818374456068,50.5814838112373,,
Sub-Saharan Africa (excluding high income),SSA,46.3399864080724,47.1279186117719,48.4774311171018,50.5773306204726,,
Sudan,SDN,55.3390274047852,57.5705184936523,59.6956977844238,61.7677192687988,,
Suriname,SUR,97.4,97.9301605224609,98.4032897949219,98.8232574462891,,
Sweden,SWE,100.0,100.0,100.0,100.0,,
Switzerland,CHE,100.0,100.0,100.0,100.0,,
Syrian Arab Republic,SYR,86.0,89.2305679321289,89.0276184082031,88.8245315551758,,
Tajikistan,TJK,99.3,99.4458847045898,99.505744934082,99.5654678344727,,
Tanzania,TZA,34.9296112060547,37.7,39.9,42.7433624267578,,
Thailand,THA,99.82,99.9,100.0,100.0,,
Timor-Leste,TLS,85.1562805175781,90.6324844360352,96.0023727416992,100.0,,
Togo,TGO,50.0,52.4619178771973,54.1275978088379,55.7401161193848,,
Tonga,TON,99.0059814453125,98.4,99.8634948730469,100.0,,
Trinidad and Tobago,TTO,100.0,100.0,100.0,100.0,,
Tunisia,TUN,99.8,100.0,99.9,99.9,,
Turkiye,TUR,100.0,100.0,100.0,100.0,,
Turkmenistan,TKM,100.0,99.9,100.0,100.0,,
Turks and Caicos Islands,TCA,100.0,100.0,99.4,100.0,,
Tuvalu,TUV,98.966911315918,99.7,99.4254760742188,99.6823654174805,,
Uganda,UGA,41.92,41.3,42.139476776123,45.2203483581543,,
Ukraine,UKR,100.0,100.0,100.0,100.0,,
United Arab Emirates,ARE,100.0,100.0,100.0,100.0,,
United Kingdom,GBR,100.0,100.0,100.0,100.0,,
United States,USA,100.0,100.0,100.0,100.0,,
Upper middle income,,99.1534153894095,99.2359445767032,99.1784183456405,99.4039816676407,,
Uruguay,URY,99.8,99.9,100.0,100.0,,
Uzbekistan,UZB,99.9921875,99.9989929199219,100.0,99.9,,
Vanuatu,VUT,61.598991394043,64.5021820068359,67.2990570068359,70.0427703857422,,
"Venezuela, RB",VEN,99.8781967163086,99.8447799682617,99.9163208007813,99.9877166748047,,
Viet Nam,VNM,100.0,99.4,99.8,100.0,,
Virgin Islands (U.S.),VIR,100.0,100.0,100.0,100.0,,
West Bank and Gaza,PSE,100.0,100.0,100.0,100.0,,
World,WLD,89.8918722050197,90.1935622398675,90.4827030768684,91.4140956410301,,
"Yemen, Rep.",YEM,62.0,72.7765731811523,73.8534622192383,74.877197265625,,
Zambia,ZMB,40.2293395996094,43.0,44.6040687561035,46.685115814209,,
Zimbabwe,ZWE,45.4002876281738,46.6820945739746,52.7476674999602,48.9799270629883,,
